"SECONDS";"PID";"VALUE";"UNITS";
"48631.8282022";"Fuel used price";"0.00024212905870706384";"€";
"48631.8282022";"Fuel used price (Today)";"0.35269245";"€";
"48631.8282022";"Fuel used price (total)";"0.44048895";"€";
"48631.8282022";"Fuel used price (Week)";"0.35269245";"€";
"48631.8282022";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"48631.8282022";"Instant engine power (based on fuel consumption)";"1.7790642317370906";"hp";
"48631.8282022";"MAF air flow rate";"1.35";"g/sec";
"48631.8282022";"Power from MAF";"1.62";"hp";
"48631.8282022";"Throttle position";"18.03921568627451";"%";
"48631.8282022";"Vehicle acceleration";"0";"g";
"48631.8282022";"Vehicle speed";"0";"km/h";
"48631.8687308";"Average fuel consumption (Today)";"4.698415852378332";"L/100km";
"48631.8687308";"Average fuel consumption (total)";"5.867975389354964";"L/100km";
"48631.8687308";"Average fuel consumption (Week)";"4.698415852378332";"L/100km";
"48631.8687308";"Average speed";"0";"km/h";
"48631.8687308";"Calculated instant fuel rate";"0.4547480153884586";"L/h";
"48631.8687308";"Distance travelled";"0";"km";
"48631.8687308";"Distance travelled (Today)";"4.549576";"km";
"48631.8687308";"Distance travelled (total)";"4.549576";"km";
"48631.8687308";"Distance travelled (Week)";"4.549576";"km";
"48631.8687308";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"48631.8687308";"Fuel used";"0.00015195081408127562";"L";
"48631.8687308";"Fuel used (Today)";"0.213758";"L";
"48631.8687308";"Fuel used (total)";"0.266968";"L";
"48631.8687308";"Fuel used (Week)";"0.213758";"L";
"48631.8687308";"Fuel used price";"0.00025071884323410475";"€";
"48631.8687308";"Fuel used price (Today)";"0.3527007";"€";
"48631.8687308";"Fuel used price (total)";"0.4404972";"€";
"48631.8687308";"Fuel used price (Week)";"0.3527007";"€";
"48631.8687308";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"48631.8687308";"Instant engine power (based on fuel consumption)";"1.7790642317370906";"hp";
"48631.8687308";"MAF air flow rate";"1.35";"g/sec";
"48631.8687308";"Power from MAF";"1.62";"hp";
"48631.8687308";"Throttle position";"18.03921568627451";"%";
"48631.8687308";"Vehicle acceleration";"0";"g";
"48631.8687308";"Vehicle speed";"0";"km/h";
"48631.9552688";"Average fuel consumption (Today)";"4.698657633150869";"L/100km";
"48631.9552688";"Average fuel consumption (total)";"5.868217170127501";"L/100km";
"48631.9552688";"Average fuel consumption (Week)";"4.698657633150869";"L/100km";
"48631.9552688";"Average speed";"0";"km/h";
"48631.9552688";"Calculated instant fuel rate";"0.4547480153884586";"L/h";
"48631.9552688";"Distance travelled";"0";"km";
"48631.9552688";"Distance travelled (Today)";"4.549576";"km";
"48631.9552688";"Distance travelled (total)";"4.549576";"km";
"48631.9552688";"Distance travelled (Week)";"4.549576";"km";
"48631.9552688";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"48631.9552688";"Fuel used";"0.00016278912669737236";"L";
"48631.9552688";"Fuel used (Today)";"0.213769";"L";
"48631.9552688";"Fuel used (total)";"0.26697899999999997";"L";
"48631.9552688";"Fuel used (Week)";"0.213769";"L";
"48631.9552688";"Fuel used price";"0.00026860205905066437";"€";
"48631.9552688";"Fuel used price (Today)";"0.35271885";"€";
"48631.9552688";"Fuel used price (total)";"0.44051534999999997";"€";
"48631.9552688";"Fuel used price (Week)";"0.35271885";"€";
"48631.9552688";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"48631.9552688";"Instant engine power (based on fuel consumption)";"1.7790642317370906";"hp";
"48631.9552688";"MAF air flow rate";"1.35";"g/sec";
"48631.9552688";"Power from MAF";"1.62";"hp";
"48631.9552688";"Throttle position";"18.03921568627451";"%";
"48631.9552688";"Vehicle acceleration";"0";"g";
"48631.9552688";"Vehicle speed";"0";"km/h";
"48632.0556301";"Average fuel consumption (Today)";"4.698943374063869";"L/100km";
"48632.0556301";"Average fuel consumption (total)";"5.868502911040501";"L/100km";
"48632.0556301";"Average fuel consumption (Week)";"4.698943374063869";"L/100km";
"48632.0556301";"Average speed";"0";"km/h";
"48632.0556301";"Calculated instant fuel rate";"0.4547480153884586";"L/h";
"48632.0556301";"Distance travelled";"0";"km";
"48632.0556301";"Distance travelled (Today)";"4.549576";"km";
"48632.0556301";"Distance travelled (total)";"4.549576";"km";
"48632.0556301";"Distance travelled (Week)";"4.549576";"km";
"48632.0556301";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"48632.0556301";"Fuel used";"0.00017546169069731707";"L";
"48632.0556301";"Fuel used (Today)";"0.213782";"L";
"48632.0556301";"Fuel used (total)";"0.266992";"L";
"48632.0556301";"Fuel used (Week)";"0.213782";"L";
"48632.0556301";"Fuel used price";"0.0002895117896505732";"€";
"48632.0556301";"Fuel used price (Today)";"0.3527403";"€";
"48632.0556301";"Fuel used price (total)";"0.4405368";"€";
"48632.0556301";"Fuel used price (Week)";"0.3527403";"€";
"48632.0556301";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"48632.0556301";"Instant engine power (based on fuel consumption)";"1.7790642317370906";"hp";
"48632.0556301";"MAF air flow rate";"1.35";"g/sec";
"48632.0556301";"Power from MAF";"1.62";"hp";
"48632.0556301";"Throttle position";"18.03921568627451";"%";
"48632.0556301";"Vehicle acceleration";"0";"g";
"48632.0556301";"Vehicle speed";"0";"km/h";
"48632.1074935";"Average fuel consumption (Today)";"4.6990972345554844";"L/100km";
"48632.1074935";"Average fuel consumption (total)";"5.868656771532116";"L/100km";
"48632.1074935";"Average fuel consumption (Week)";"4.6990972345554844";"L/100km";
"48632.1074935";"Average speed";"0";"km/h";
"48632.1074935";"Calculated instant fuel rate";"0.45137951157076633";"L/h";
"48632.1074935";"Distance travelled";"0";"km";
"48632.1074935";"Distance travelled (Today)";"4.549576";"km";
"48632.1074935";"Distance travelled (total)";"4.549576";"km";
"48632.1074935";"Distance travelled (Week)";"4.549576";"km";
"48632.1074935";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"48632.1074935";"Fuel used";"0.0001819644645541218";"L";
"48632.1074935";"Fuel used (Today)";"0.213789";"L";
"48632.1074935";"Fuel used (total)";"0.266999";"L";
"48632.1074935";"Fuel used (Week)";"0.213789";"L";
"48632.1074935";"Fuel used price";"0.0003002413665143009";"€";
"48632.1074935";"Fuel used price (Today)";"0.35275185";"€";
"48632.1074935";"Fuel used price (total)";"0.44054835";"€";
"48632.1074935";"Fuel used price (Week)";"0.35275185";"€";
"48632.1074935";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"48632.1074935";"Instant engine power (based on fuel consumption)";"1.765885978168668";"hp";
"48632.1074935";"MAF air flow rate";"1.34";"g/sec";
"48632.1074935";"Power from MAF";"1.608";"hp";
"48632.1074935";"Throttle position";"18.03921568627451";"%";
"48632.1074935";"Vehicle acceleration";"0";"g";
"48632.1074935";"Vehicle speed";"0";"km/h";
"48632.1589582";"Average fuel consumption (Today)";"4.6992510950470985";"L/100km";
"48632.1589582";"Average fuel consumption (total)";"5.868810632023732";"L/100km";
"48632.1589582";"Average fuel consumption (Week)";"4.6992510950470985";"L/100km";
"48632.1589582";"Average speed";"0";"km/h";
"48632.1589582";"Calculated instant fuel rate";"0.4547480153884586";"L/h";
"48632.1589582";"Distance travelled";"0";"km";
"48632.1589582";"Distance travelled (Today)";"4.549576";"km";
"48632.1589582";"Distance travelled (total)";"4.549576";"km";
"48632.1589582";"Distance travelled (Week)";"4.549576";"km";
"48632.1589582";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"48632.1589582";"Fuel used";"0.00018849556818302017";"L";
"48632.1589582";"Fuel used (Today)";"0.213796";"L";
"48632.1589582";"Fuel used (total)";"0.267006";"L";
"48632.1589582";"Fuel used (Week)";"0.213796";"L";
"48632.1589582";"Fuel used price";"0.00031101768750198326";"€";
"48632.1589582";"Fuel used price (Today)";"0.3527634";"€";
"48632.1589582";"Fuel used price (total)";"0.4405599";"€";
"48632.1589582";"Fuel used price (Week)";"0.3527634";"€";
"48632.1589582";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"48632.1589582";"Instant engine power (based on fuel consumption)";"1.7790642317370906";"hp";
"48632.1589582";"MAF air flow rate";"1.35";"g/sec";
"48632.1589582";"Power from MAF";"1.62";"hp";
"48632.1589582";"Throttle position";"18.03921568627451";"%";
"48632.1589582";"Vehicle acceleration";"0";"g";
"48632.1589582";"Vehicle speed";"0";"km/h";
"48632.2038695";"Average fuel consumption (Today)";"4.699382975468483";"L/100km";
"48632.2038695";"Average fuel consumption (total)";"5.868942512445115";"L/100km";
"48632.2038695";"Average fuel consumption (Week)";"4.699382975468483";"L/100km";
"48632.2038695";"Average speed";"0";"km/h";
"48632.2038695";"Calculated instant fuel rate";"0.4614850230238432";"L/h";
"48632.2038695";"Distance travelled";"0";"km";
"48632.2038695";"Distance travelled (Today)";"4.549576";"km";
"48632.2038695";"Distance travelled (total)";"4.549576";"km";
"48632.2038695";"Distance travelled (Week)";"4.549576";"km";
"48632.2038695";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"48632.2038695";"Fuel used";"0.00019422794285359608";"L";
"48632.2038695";"Fuel used (Today)";"0.213802";"L";
"48632.2038695";"Fuel used (total)";"0.26701199999999997";"L";
"48632.2038695";"Fuel used (Week)";"0.213802";"L";
"48632.2038695";"Fuel used price";"0.00032047610570843353";"€";
"48632.2038695";"Fuel used price (Today)";"0.35277329999999996";"€";
"48632.2038695";"Fuel used price (total)";"0.44056979999999996";"€";
"48632.2038695";"Fuel used price (Week)";"0.35277329999999996";"€";
"48632.2038695";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"48632.2038695";"Instant engine power (based on fuel consumption)";"1.8054207388739367";"hp";
"48632.2038695";"MAF air flow rate";"1.37";"g/sec";
"48632.2038695";"Power from MAF";"1.6440000000000001";"hp";
"48632.2038695";"Throttle position";"18.03921568627451";"%";
"48632.2038695";"Vehicle acceleration";"0";"g";
"48632.2038695";"Vehicle speed";"0";"km/h";
"48632.2425746";"Average fuel consumption (Today)";"4.699492875819637";"L/100km";
"48632.2425746";"Average fuel consumption (total)";"5.869052412796269";"L/100km";
"48632.2425746";"Average fuel consumption (Week)";"4.699492875819637";"L/100km";
"48632.2425746";"Average speed";"0";"km/h";
"48632.2425746";"Calculated instant fuel rate";"0.4547480153884586";"L/h";
"48632.2425746";"Distance travelled";"0";"km";
"48632.2425746";"Distance travelled (Today)";"4.549576";"km";
"48632.2425746";"Distance travelled (total)";"4.549576";"km";
"48632.2425746";"Distance travelled (Week)";"4.549576";"km";
"48632.2425746";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"48632.2425746";"Fuel used";"0.00019911878302287758";"L";
"48632.2425746";"Fuel used (Today)";"0.213807";"L";
"48632.2425746";"Fuel used (total)";"0.267017";"L";
"48632.2425746";"Fuel used (Week)";"0.213807";"L";
"48632.2425746";"Fuel used price";"0.000328545991987748";"€";
"48632.2425746";"Fuel used price (Today)";"0.35278155";"€";
"48632.2425746";"Fuel used price (total)";"0.44057805";"€";
"48632.2425746";"Fuel used price (Week)";"0.35278155";"€";
"48632.2425746";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"48632.2425746";"Instant engine power (based on fuel consumption)";"1.7790642317370906";"hp";
"48632.2425746";"MAF air flow rate";"1.35";"g/sec";
"48632.2425746";"Power from MAF";"1.62";"hp";
"48632.2425746";"Throttle position";"18.03921568627451";"%";
"48632.2425746";"Vehicle acceleration";"0";"g";
"48632.2425746";"Vehicle speed";"0";"km/h";
"48632.2957877";"Average fuel consumption (Today)";"4.6996467363112515";"L/100km";
"48632.2957877";"Average fuel consumption (total)";"5.869206273287884";"L/100km";
"48632.2957877";"Average fuel consumption (Week)";"4.6996467363112515";"L/100km";
"48632.2957877";"Average speed";"0";"km/h";
"48632.2957877";"Calculated instant fuel rate";"0.4547480153884586";"L/h";
"48632.2957877";"Distance travelled";"0";"km";
"48632.2957877";"Distance travelled (Today)";"4.549576";"km";
"48632.2957877";"Distance travelled (total)";"4.549576";"km";
"48632.2957877";"Distance travelled (Week)";"4.549576";"km";
"48632.2957877";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"48632.2957877";"Fuel used";"0.00020606937906408247";"L";
"48632.2957877";"Fuel used (Today)";"0.213814";"L";
"48632.2957877";"Fuel used (total)";"0.267024";"L";
"48632.2957877";"Fuel used (Week)";"0.213814";"L";
"48632.2957877";"Fuel used price";"0.00034001447545573606";"€";
"48632.2957877";"Fuel used price (Today)";"0.35279309999999997";"€";
"48632.2957877";"Fuel used price (total)";"0.44058959999999997";"€";
"48632.2957877";"Fuel used price (Week)";"0.35279309999999997";"€";
"48632.2957877";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"48632.2957877";"Instant engine power (based on fuel consumption)";"1.7790642317370906";"hp";
"48632.2957877";"MAF air flow rate";"1.35";"g/sec";
"48632.2957877";"Power from MAF";"1.62";"hp";
"48632.2957877";"Throttle position";"18.03921568627451";"%";
"48632.2957877";"Vehicle acceleration";"0";"g";
"48632.2957877";"Vehicle speed";"0";"km/h";
"48632.3470639";"Average fuel consumption (Today)";"4.699778616732637";"L/100km";
"48632.3470639";"Average fuel consumption (total)";"5.869338153709268";"L/100km";
"48632.3470639";"Average fuel consumption (Week)";"4.699778616732637";"L/100km";
"48632.3470639";"Average speed";"0";"km/h";
"48632.3470639";"Calculated instant fuel rate";"0.4547480153884586";"L/h";
"48632.3470639";"Distance travelled";"0";"km";
"48632.3470639";"Distance travelled (Today)";"4.549576";"km";
"48632.3470639";"Distance travelled (total)";"4.549576";"km";
"48632.3470639";"Distance travelled (Week)";"4.549576";"km";
"48632.3470639";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"48632.3470639";"Fuel used";"0.00021231927157302035";"L";
"48632.3470639";"Fuel used (Today)";"0.21382";"L";
"48632.3470639";"Fuel used (total)";"0.26703";"L";
"48632.3470639";"Fuel used (Week)";"0.21382";"L";
"48632.3470639";"Fuel used price";"0.00035032679809548356";"€";
"48632.3470639";"Fuel used price (Today)";"0.352803";"€";
"48632.3470639";"Fuel used price (total)";"0.4405995";"€";
"48632.3470639";"Fuel used price (Week)";"0.352803";"€";
"48632.3470639";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"48632.3470639";"Instant engine power (based on fuel consumption)";"1.7790642317370906";"hp";
"48632.3470639";"MAF air flow rate";"1.35";"g/sec";
"48632.3470639";"Power from MAF";"1.62";"hp";
"48632.3470639";"Throttle position";"18.03921568627451";"%";
"48632.3470639";"Vehicle acceleration";"0";"g";
"48632.3470639";"Vehicle speed";"0";"km/h";
"48632.3920269";"Average fuel consumption (Today)";"4.69991049715402";"L/100km";
"48632.3920269";"Average fuel consumption (total)";"5.869470034130653";"L/100km";
"48632.3920269";"Average fuel consumption (Week)";"4.69991049715402";"L/100km";
"48632.3920269";"Average speed";"0";"km/h";
"48632.3920269";"Calculated instant fuel rate";"0.4614850230238432";"L/h";
"48632.3920269";"Distance travelled";"0";"km";
"48632.3920269";"Distance travelled (Today)";"4.549576";"km";
"48632.3920269";"Distance travelled (total)";"4.549576";"km";
"48632.3920269";"Distance travelled (Week)";"4.549576";"km";
"48632.3920269";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"48632.3920269";"Fuel used";"0.00021807245152671758";"L";
"48632.3920269";"Fuel used (Today)";"0.213826";"L";
"48632.3920269";"Fuel used (total)";"0.267036";"L";
"48632.3920269";"Fuel used (Week)";"0.213826";"L";
"48632.3920269";"Fuel used price";"0.000359819545019084";"€";
"48632.3920269";"Fuel used price (Today)";"0.3528129";"€";
"48632.3920269";"Fuel used price (total)";"0.4406094";"€";
"48632.3920269";"Fuel used price (Week)";"0.3528129";"€";
"48632.3920269";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"48632.3920269";"Instant engine power (based on fuel consumption)";"1.8054207388739367";"hp";
"48632.3920269";"MAF air flow rate";"1.37";"g/sec";
"48632.3920269";"Power from MAF";"1.6440000000000001";"hp";
"48632.3920269";"Throttle position";"18.03921568627451";"%";
"48632.3920269";"Vehicle acceleration";"0";"g";
"48632.3920269";"Vehicle speed";"0";"km/h";
"48632.4433683";"Average fuel consumption (Today)";"4.700064357645635";"L/100km";
