"SECONDS";"PID";"VALUE";"UNITS";
"58276.0169951";"Fuel used (Today)";"0.22651100000000002";"L";
"58276.0169951";"Fuel used (total)";"2.8684399999999997";"L";
"58276.0169951";"Fuel used (Week)";"2.3171039999999996";"L";
"58276.0169951";"Fuel used price";"0.15035315559796042";"€";
"58276.0169951";"Fuel used price (Today)";"0.37374314999999997";"€";
"58276.0169951";"Fuel used price (total)";"4.732926";"€";
"58276.0169951";"Fuel used price (Week)";"3.8232215999999997";"€";
"58276.0169951";"Instant engine power (based on fuel consumption)";"41.709172544058475";"hp";
"58276.0169951";"MAF air flow rate";"31.650000000000002";"g/sec";
"58276.0169951";"Power from MAF";"37.980000000000004";"hp";
"58276.0652141";"Average speed";"30.769685529843613";"km/h";
"58276.0652141";"Calculated instant fuel consumption";"26.65328645749021";"L/100km";
"58276.0652141";"Distance travelled";"1.5044789397222214";"km";
"58276.0652141";"Distance travelled (Today)";"2.741304";"km";
"58276.0652141";"Distance travelled (total)";"44.17162400000001";"km";
"58276.0652141";"Distance travelled (Week)";"35.106013";"km";
"58276.0652141";"Vehicle speed";"40";"km/h";
"58276.2815314";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"58276.3660696";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"58276.3660696";"Throttle position";"46.27450980392157";"%";
"58276.5832246";"Average fuel consumption";"6.175824261848731";"L/100km";
"58276.5832246";"Average fuel consumption (Today)";"8.328226274794769";"L/100km";
"58276.5832246";"Average fuel consumption (total)";"6.497906891537425";"L/100km";
"58276.5832246";"Average fuel consumption (Week)";"6.605406885709293";"L/100km";
"58276.5832246";"Average fuel consumption 10 sec";"5.82396308380123";"L/100km";
"58276.5832246";"Calculated instant fuel rate";"11.382174399982233";"L/h";
"58276.5832246";"Fuel used";"0.09291397537376948";"L";
"58276.5832246";"Fuel used (Today)";"0.228302";"L";
"58276.5832246";"Fuel used (total)";"2.8702309999999995";"L";
"58276.5832246";"Fuel used (Week)";"2.3188949999999995";"L";
"58276.5832246";"Fuel used price";"0.15330805936671965";"€";
"58276.5832246";"Fuel used price (Today)";"0.37669829999999993";"€";
"58276.5832246";"Fuel used price (total)";"4.73588115";"€";
"58276.5832246";"Fuel used price (Week)";"3.8261767499999992";"€";
"58276.5832246";"Instant engine power (based on fuel consumption)";"44.52931880770095";"hp";
"58276.5832246";"MAF air flow rate";"33.79";"g/sec";
"58276.5832246";"Power from MAF";"40.547999999999995";"hp";
"58276.6217306";"Average speed";"30.805077338795595";"km/h";
"58276.6217306";"Calculated instant fuel consumption";"27.100415238052936";"L/100km";
"58276.6217306";"Distance travelled";"1.510971171388888";"km";
"58276.6217306";"Distance travelled (Today)";"2.747796";"km";
"58276.6217306";"Distance travelled (total)";"44.17811600000001";"km";
"58276.6217306";"Distance travelled (Week)";"35.112505";"km";
"58276.6217306";"Vehicle acceleration";"0.10934056234606569";"g";
"58276.6217306";"Vehicle speed";"42";"km/h";
"58276.6703016";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"58276.9282625";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"58276.9282625";"Throttle position";"65.49019607843137";"%";
"58276.9660053";"Average fuel consumption";"6.239790644738725";"L/100km";
"58276.9660053";"Average fuel consumption (Today)";"8.358298796562773";"L/100km";
"58276.9660053";"Average fuel consumption (total)";"6.500046312522696";"L/100km";
"58276.9660053";"Average fuel consumption (Week)";"6.608078802694367";"L/100km";
"58276.9660053";"Average fuel consumption 10 sec";"5.859670102872586";"L/100km";
"58276.9660053";"Calculated instant fuel rate";"12.867684583584532";"L/h";
"58276.9660053";"Fuel used";"0.09428143779702296";"L";
"58276.9660053";"Fuel used (Today)";"0.229669";"L";
"58276.9660053";"Fuel used (total)";"2.8715979999999997";"L";
"58276.9660053";"Fuel used (Week)";"2.3202619999999996";"L";
"58276.9660053";"Fuel used price";"0.15556437236508788";"€";
"58276.9660053";"Fuel used price (Today)";"0.37895385";"€";
"58276.9660053";"Fuel used price (total)";"4.7381367";"€";
"58276.9660053";"Fuel used price (Week)";"3.8284322999999993";"€";
"58276.9660053";"Instant engine power (based on fuel consumption)";"50.34092863137546";"hp";
"58276.9660053";"MAF air flow rate";"38.2";"g/sec";
"58276.9660053";"Power from MAF";"45.84";"hp";
"58277.1892513";"Average speed";"30.847361248572653";"km/h";
"58277.1892513";"Calculated instant fuel consumption";"29.24473768996485";"L/100km";
"58277.1892513";"Distance travelled";"1.5179094030555547";"km";
"58277.1892513";"Distance travelled (Today)";"2.754734";"km";
"58277.1892513";"Distance travelled (total)";"44.18505400000001";"km";
"58277.1892513";"Distance travelled (Week)";"35.119443";"km";
"58277.1892513";"Vehicle acceleration";"0.13344315004918594";"g";
"58277.1892513";"Vehicle speed";"44";"km/h";
"58277.2286749";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"58277.4919662";"Fuel economizer (based on fuel system status and throttle position)";"1";"";
"58277.4919662";"Throttle position";"76.47058823529412";"%";
"58277.5422596";"Average fuel consumption";"6.354188456585688";"L/100km";
"58277.5422596";"Average fuel consumption (Today)";"8.415984991654366";"L/100km";
"58277.5422596";"Average fuel consumption (total)";"6.503934565747049";"L/100km";
"58277.5422596";"Average fuel consumption (Week)";"6.6129494138047695";"L/100km";
"58277.5422596";"Average fuel consumption 10 sec";"5.898161899809476";"L/100km";
"58277.5422596";"Calculated instant fuel rate";"13.551490858576068";"L/h";
"58277.5422596";"Fuel used";"0.09645082407038479";"L";
"58277.5422596";"Fuel used (Today)";"0.231838";"L";
"58277.5422596";"Fuel used (total)";"2.873767";"L";
"58277.5422596";"Fuel used (Week)";"2.322431";"L";
"58277.5422596";"Fuel used price";"0.1591438597161349";"€";
"58277.5422596";"Fuel used price (Today)";"0.38253269999999995";"€";
"58277.5422596";"Fuel used price (total)";"4.74171555";"€";
"58277.5422596";"Fuel used price (Week)";"3.8320111499999996";"€";
"58277.5422596";"Instant engine power (based on fuel consumption)";"53.016114105765304";"hp";
"58277.5422596";"MAF air flow rate";"40.230000000000004";"g/sec";
"58277.5422596";"Power from MAF";"48.276";"hp";
"58277.5811788";"Average speed";"30.880804062147536";"km/h";
"58277.5811788";"Calculated instant fuel consumption";"29.45976273603493";"L/100km";
"58277.5811788";"Distance travelled";"1.5229161976666659";"km";
"58277.5811788";"Distance travelled (Today)";"2.759741";"km";
"58277.5811788";"Distance travelled (total)";"44.19006100000001";"km";
"58277.5811788";"Distance travelled (Week)";"35.124449999999996";"km";
"58277.5811788";"Vehicle acceleration";"0.12030332105716213";"g";
"58277.5811788";"Vehicle speed";"46";"km/h";
"58277.7939116";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"58277.8699916";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"58277.8699916";"Throttle position";"78.82352941176471";"%";
"58278.09672";"Average fuel consumption";"6.477851710344417";"L/100km";
"58278.09672";"Average fuel consumption (Today)";"8.48046972523871";"L/100km";
"58278.09672";"Average fuel consumption (total)";"6.508178388801046";"L/100km";
"58278.09672";"Average fuel consumption (Week)";"6.618273026339202";"L/100km";
"58278.09672";"Average fuel consumption 10 sec";"5.940997439624638";"L/100km";
"58278.09672";"Calculated instant fuel rate";"14.292561698468367";"L/h";
"58278.09672";"Fuel used";"0.09865225295766229";"L";
"58278.09672";"Fuel used (Today)";"0.234039";"L";
"58278.09672";"Fuel used (total)";"2.875968";"L";
"58278.09672";"Fuel used (Week)";"2.324632";"L";
"58278.09672";"Fuel used price";"0.16277621738014278";"€";
"58278.09672";"Fuel used price (Today)";"0.38616434999999993";"€";
"58278.09672";"Fuel used price (total)";"4.7453472";"€";
"58278.09672";"Fuel used price (Week)";"3.8356427999999996";"€";
"58278.09672";"Instant engine power (based on fuel consumption)";"55.91532989081833";"hp";
"58278.09672";"MAF air flow rate";"42.43";"g/sec";
"58278.09672";"Power from MAF";"50.916";"hp";
"58278.1332209";"Average speed";"30.94626499326593";"km/h";
"58278.1332209";"Calculated instant fuel consumption";"27.48569557397763";"L/100km";
"58278.1332209";"Distance travelled";"1.5308896017777769";"km";
"58278.1332209";"Distance travelled (Today)";"2.767714";"km";
"58278.1332209";"Distance travelled (total)";"44.19803400000001";"km";
"58278.1332209";"Distance travelled (Week)";"35.132422999999996";"km";
"58278.1332209";"Vehicle acceleration";"0.16436378292486964";"g";
"58278.1332209";"Vehicle speed";"52";"km/h";
"58278.1722239";"Fuel/Air commanded equivalence ratio";"16.317626880000002";"";
"58278.4501917";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"58278.4501917";"Throttle position";"76.07843137254902";"%";
"58278.4899062";"Average fuel consumption";"6.547232696585854";"L/100km";
"58278.4899062";"Average fuel consumption (Today)";"8.513090586671888";"L/100km";
"58278.4899062";"Average fuel consumption (total)";"6.510576918421301";"L/100km";
"58278.4899062";"Average fuel consumption (Week)";"6.621265490285142";"L/100km";
"58278.4899062";"Average fuel consumption 10 sec";"5.983593646904705";"L/100km";
"58278.4899062";"Calculated instant fuel rate";"14.458186193753248";"L/h";
"58278.4899062";"Fuel used";"0.10023090455622759";"L";
"58278.4899062";"Fuel used (Today)";"0.235618";"L";
"58278.4899062";"Fuel used (total)";"2.877547";"L";
"58278.4899062";"Fuel used (Week)";"2.326211";"L";
"58278.4899062";"Fuel used price";"0.16538099251777552";"€";
"58278.4899062";"Fuel used price (Today)";"0.3887697";"€";
"58278.4899062";"Fuel used price (total)";"4.74795255";"€";
"58278.4899062";"Fuel used price (Week)";"3.8382481499999996";"€";
"58278.4899062";"Instant engine power (based on fuel consumption)";"56.5632856937901";"hp";
"58278.4899062";"MAF air flow rate";"47.84";"g/sec";
"58278.4899062";"Power from MAF";"57.408";"hp";
"58278.6987811";"Average speed";"31.012916456832293";"km/h";
"58278.6987811";"Calculated instant fuel consumption";"27.804204218756247";"L/100km";
"58278.6987811";"Distance travelled";"1.5390591224444437";"km";
"58278.6987811";"Distance travelled (Today)";"2.775884";"km";
"58278.6987811";"Distance travelled (total)";"44.20620400000001";"km";
"58278.6987811";"Distance travelled (Week)";"35.140592999999996";"km";
"58278.6987811";"Vehicle acceleration";"0.13637343126947565";"g";
"58278.6987811";"Vehicle speed";"52";"km/h";
"58278.7356599";"Fuel/Air commanded equivalence ratio";"16.317626880000002";"";
"58279.037551";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"58279.037551";"Throttle position";"75.68627450980392";"%";
"58279.0764534";"Average fuel consumption";"6.672408506496355";"L/100km";
"58279.0764534";"Average fuel consumption (Today)";"8.576691245023207";"L/100km";
"58279.0764534";"Average fuel consumption (total)";"6.514940753564814";"L/100km";
"58279.0764534";"Average fuel consumption (Week)";"6.626729378186646";"L/100km";
"58279.0764534";"Average fuel consumption 10 sec";"6.028250711605436";"L/100km";
"58279.0764534";"Calculated instant fuel rate";"15.104936161450404";"L/h";
"58279.0764534";"Fuel used";"0.10269231180599121";"L";
"58279.0764534";"Fuel used (Today)";"0.238079";"L";
"58279.0764534";"Fuel used (total)";"2.8800079999999997";"L";
"58279.0764534";"Fuel used (Week)";"2.3286719999999996";"L";
"58279.0764534";"Fuel used price";"0.1694423144798855";"€";
"58279.0764534";"Fuel used price (Today)";"0.39283035";"€";
"58279.0764534";"Fuel used price (total)";"4.7520132";"€";
"58279.0764534";"Fuel used price (Week)";"3.8423087999999996";"€";
"58279.0764534";"Instant engine power (based on fuel consumption)";"59.09349956052736";"hp";
"58279.0764534";"MAF air flow rate";"49.980000000000004";"g/sec";
"58279.0764534";"Power from MAF";"59.976";"hp";
"58279.3050858";"Average speed";"31.104200004500786";"km/h";
"58279.3050858";"Calculated instant fuel consumption";"26.04299338181104";"L/100km";
"58279.3050858";"Distance travelled";"1.5488280914444437";"km";
"58279.3050858";"Distance travelled (Today)";"2.785653";"km";
"58279.3050858";"Distance travelled (total)";"44.215973000000005";"km";
"58279.3050858";"Distance travelled (Week)";"35.150362";"km";
"58279.3050858";"Vehicle acceleration";"0.187423120781409";"g";
"58279.3050858";"Vehicle speed";"58";"km/h";
"58279.3493942";"Fuel/Air commanded equivalence ratio";"16.40335872";"";
"58279.6069685";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"58279.6069685";"Throttle position";"74.90196078431373";"%";
"58279.6490881";"Average fuel consumption";"6.655732603587025";"L/100km";
"58279.6490881";"Average fuel consumption (Today)";"8.560757567435715";"L/100km";
"58279.6490881";"Average fuel consumption (total)";"6.514392434607284";"L/100km";
"58279.6490881";"Average fuel consumption (Week)";"6.626008574250244";"L/100km";
"58279.6490881";"Average fuel consumption 10 sec";"6.0697139032094025";"L/100km";
"58279.6490881";"Calculated instant fuel rate";"2.474267743738218";"L/h";
"58279.6490881";"Fuel used";"0.10308585625578251";"L";
"58279.6490881";"Fuel used (Today)";"0.238473";"L";
"58279.6490881";"Fuel used (total)";"2.8804019999999997";"L";
"58279.6490881";"Fuel used (Week)";"2.3290659999999996";"L";
"58279.6490881";"Fuel used price";"0.17009166282204113";"€";
"58279.6490881";"Fuel used price (Today)";"0.39348045";"€";
"58279.6490881";"Fuel used price (total)";"4.7526633";"€";
"58279.6490881";"Fuel used price (Week)";"3.8429588999999993";"€";
"58279.6490881";"Instant engine power (based on fuel consumption)";"9.679825076015529";"hp";
"58279.6490881";"MAF air flow rate";"8.23";"g/sec";
"58279.6490881";"Power from MAF";"9.876";"hp";
"58279.692193";"Average speed";"31.166455829007983";"km/h";
"58279.692193";"Calculated instant fuel consumption";"4.12377957289703";"L/100km";
"58279.692193";"Distance travelled";"1.5552789481111102";"km";
"58279.692193";"Distance travelled (Today)";"2.792104";"km";
"58279.692193";"Distance travelled (total)";"44.22242400000001";"km";
"58279.692193";"Distance travelled (Week)";"35.156813";"km";
"58279.692193";"Vehicle acceleration";"0.1878510836388368";"g";
"58279.692193";"Vehicle speed";"60";"km/h";
"58279.9102595";"Fuel/Air commanded equivalence ratio";"14.63156736";"";
"58280.0012711";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"58280.0012711";"Throttle position";"22.745098039215687";"%";
"58280.2109019";"Average fuel consumption";"6.652208914818749";"L/100km";
"58280.2109019";"Average fuel consumption (Today)";"8.554409148083309";"L/100km";
"58280.2109019";"Average fuel consumption (total)";"6.514290125751585";"L/100km";
"58280.2109019";"Average fuel consumption (Week)";"6.625859403126215";"L/100km";
"58280.2109019";"Average fuel consumption 10 sec";"6.110108314321485";"L/100km";
"58280.2109019";"Calculated instant fuel rate";"2.3997653773657843";"L/h";
"58280.2109019";"Fuel used";"0.10346040483654653";"L";
"58280.2109019";"Fuel used (Today)";"0.238848";"L";
"58280.2109019";"Fuel used (total)";"2.8807769999999997";"L";
"58280.2109019";"Fuel used (Week)";"2.3294409999999997";"L";
"58280.2109019";"Fuel used price";"0.17070966798030177";"€";
"58280.2109019";"Fuel used price (Today)";"0.3940992";"€";
"58280.2109019";"Fuel used price (total)";"4.75328205";"€";
"58280.2109019";"Fuel used price (Week)";"3.8435776499999994";"€";
"58280.2109019";"Instant engine power (based on fuel consumption)";"9.388357074599964";"hp";
"58280.2109019";"MAF air flow rate";"7.12";"g/sec";
"58280.2109019";"Power from MAF";"8.544";"hp";
"58280.250113";"Average speed";"31.26191948522486";"km/h";
"58280.250113";"Calculated instant fuel consumption";"3.87058931833191";"L/100km";
"58280.250113";"Distance travelled";"1.564887852777777";"km";
"58280.250113";"Distance travelled (Today)";"2.801713";"km";
"58280.250113";"Distance travelled (total)";"44.23203300000001";"km";
"58280.250113";"Distance travelled (Week)";"35.166422";"km";
"58280.250113";"Vehicle acceleration";"0.133806774376918";"g";
"58280.250113";"Vehicle speed";"62";"km/h";
"58280.2898276";"Fuel/Air commanded equivalence ratio";"16.317626880000002";"";
"58280.5904981";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"58280.5904981";"Throttle position";"81.17647058823529";"%";
"58280.8151757";"Average fuel consumption";"6.715727432915037";"L/100km";
"58280.8151757";"Average fuel consumption (Today)";"8.583355968295113";"L/100km";
"58280.8151757";"Average fuel consumption (total)";"6.516566850996877";"L/100km";
"58280.8151757";"Average fuel consumption (Week)";"6.628692563605134";"L/100km";
"58280.8151757";"Average fuel consumption 10 sec";"6.1536737969321305";"L/100km";
"58280.8151757";"Calculated instant fuel rate";"9.731471476564685";"L/h";
"58280.8151757";"Fuel used";"0.10509360282335226";"L";
"58280.8151757";"Fuel used (Today)";"0.240481";"L";
"58280.8151757";"Fuel used (total)";"2.8824099999999997";"L";
"58280.8151757";"Fuel used (Week)";"2.3310739999999996";"L";
"58280.8151757";"Fuel used price";"0.17340444465853122";"€";
"58280.8151757";"Fuel used price (Today)";"0.39679364999999994";"€";
"58280.8151757";"Fuel used price (total)";"4.7559765";"€";
"58280.8151757";"Fuel used price (Week)";"3.8462720999999993";"€";
"58280.8151757";"Instant engine power (based on fuel consumption)";"38.071442293897164";"hp";
"58280.8151757";"MAF air flow rate";"32.2";"g/sec";
"58280.8151757";"Power from MAF";"38.64";"hp";
"58280.8546629";"Average speed";"31.36469007168229";"km/h";
"58280.8546629";"Calculated instant fuel consumption";"15.695921736394652";"L/100km";
"58280.8546629";"Distance travelled";"1.5752991734999993";"km";
"58280.8546629";"Distance travelled (Today)";"2.812124";"km";
"58280.8546629";"Distance travelled (total)";"44.242444000000006";"km";
"58280.8546629";"Distance travelled (Week)";"35.176832999999995";"km";
"58280.8546629";"Vehicle acceleration";"0.13138684301012238";"g";
"58280.8546629";"Vehicle speed";"62";"km/h";
"58280.8950897";"Fuel/Air commanded equivalence ratio";"16.317626880000002";"";
"58281.1563151";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"58281.1563151";"Throttle position";"81.17647058823529";"%";
"58281.1962302";"Average fuel consumption";"6.73926668029486";"L/100km";
"58281.1962302";"Average fuel consumption (Today)";"8.58962833786846";"L/100km";
"58281.1962302";"Average fuel consumption (total)";"6.517451883987239";"L/100km";
"58281.1962302";"Average fuel consumption (Week)";"6.629772498280331";"L/100km";
"58281.1962302";"Average fuel consumption 10 sec";"6.199207383534413";"L/100km";
"58281.1962302";"Calculated instant fuel rate";"10.109245990406484";"L/h";
"58281.1962302";"Fuel used";"0.10616361231464577";"L";
"58281.1962302";"Fuel used (Today)";"0.24155100000000002";"L";
"58281.1962302";"Fuel used (total)";"2.8834799999999996";"L";
"58281.1962302";"Fuel used (Week)";"2.3321439999999996";"L";
"58281.1962302";"Fuel used price";"0.1751699603191655";"€";
"58281.1962302";"Fuel used price (Today)";"0.39855915";"€";
"58281.1962302";"Fuel used price (total)";"4.757742";"€";
"58281.1962302";"Fuel used price (Week)";"3.8480375999999996";"€";
"58281.1962302";"Instant engine power (based on fuel consumption)";"39.549370954374545";"hp";
"58281.1962302";"MAF air flow rate";"33.45";"g/sec";
"58281.1962302";"Power from MAF";"40.14";"hp";
"58281.4244986";"Average speed";"31.460981996244513";"km/h";
"58281.4244986";"Calculated instant fuel consumption";"16.30523546839755";"L/100km";
"58281.4244986";"Distance travelled";"1.5851177501111104";"km";
"58281.4244986";"Distance travelled (Today)";"2.821943";"km";
"58281.4244986";"Distance travelled (total)";"44.252263000000006";"km";
"58281.4244986";"Distance travelled (Week)";"35.186651999999995";"km";
"58281.4244986";"Vehicle acceleration";"0.05345905058990254";"g";
"58281.4244986";"Vehicle speed";"62";"km/h";
"58281.4644803";"Fuel/Air commanded equivalence ratio";"16.317626880000002";"";
"58281.7271752";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"58281.7271752";"Throttle position";"81.17647058823529";"%";
"58281.7646029";"Average fuel consumption";"6.800560832889592";"L/100km";
"58281.7646029";"Average fuel consumption (Today)";"8.617608505912415";"L/100km";
"58281.7646029";"Average fuel consumption (total)";"6.519695953176449";"L/100km";
"58281.7646029";"Average fuel consumption (Week)";"6.632563393641429";"L/100km";
"58281.7646029";"Average fuel consumption 10 sec";"6.248451624196038";"L/100km";
"58281.7646029";"Calculated instant fuel rate";"10.344977287043765";"L/h";
"58281.7646029";"Fuel used";"0.1077968968692369";"L";
"58281.7646029";"Fuel used (Today)";"0.243184";"L";
"58281.7646029";"Fuel used (total)";"2.8851129999999996";"L";
"58281.7646029";"Fuel used (Week)";"2.3337769999999995";"L";
"58281.7646029";"Fuel used price";"0.17786487983424087";"€";
"58281.7646029";"Fuel used price (Today)";"0.4012536";"€";
"58281.7646029";"Fuel used price (total)";"4.76043645";"€";
"58281.7646029";"Fuel used price (Week)";"3.8507320499999995";"€";
"58281.7646029";"Instant engine power (based on fuel consumption)";"40.47159843851244";"hp";
"58281.7646029";"MAF air flow rate";"34.230000000000004";"g/sec";
"58281.7646029";"Power from MAF";"41.076";"hp";
"58281.8019392";"Average speed";"31.524351695006654";"km/h";
"58281.8019392";"Calculated instant fuel consumption";"16.685447237167363";"L/100km";
"58281.8019392";"Distance travelled";"1.5916132059444439";"km";
"58281.8019392";"Distance travelled (Today)";"2.8284380000000002";"km";
"58281.8019392";"Distance travelled (total)";"44.25875800000001";"km";
"58281.8019392";"Distance travelled (Week)";"35.193146999999996";"km";
"58281.8019392";"Vehicle acceleration";"0.026851996716854547";"g";
"58281.8019392";"Vehicle speed";"62";"km/h";
"58282.027706";"Fuel/Air commanded equivalence ratio";"16.317626880000002";"";
"58282.3299675";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"58282.3299675";"Throttle position";"81.17647058823529";"%";
"58282.3689967";"Average fuel consumption";"6.884620234802176";"L/100km";
"58282.3689967";"Average fuel consumption (Today)";"8.660751976886182";"L/100km";
"58282.3689967";"Average fuel consumption (total)";"6.522760986650368";"L/100km";
"58282.3689967";"Average fuel consumption (Week)";"6.636397137204013";"L/100km";
"58282.3689967";"Average fuel consumption 10 sec";"6.302132033074245";"L/100km";
"58282.3689967";"Calculated instant fuel rate";"10.59884176034545";"L/h";
"58282.3689967";"Fuel used";"0.10957652483623481";"L";
"58282.3689967";"Fuel used (Today)";"0.24496400000000002";"L";
"58282.3689967";"Fuel used (total)";"2.8868929999999997";"L";
"58282.3689967";"Fuel used (Week)";"2.3355569999999997";"L";
"58282.3689967";"Fuel used price";"0.18080126597978743";"€";
"58282.3689967";"Fuel used price (Today)";"0.40419059999999996";"€";
"58282.3689967";"Fuel used price (total)";"4.7633734500000005";"€";
"58282.3689967";"Fuel used price (Week)";"3.8536690499999993";"€";
"58282.3689967";"Instant engine power (based on fuel consumption)";"41.464766498353235";"hp";
"58282.3689967";"MAF air flow rate";"35.07";"g/sec";
"58282.3689967";"Power from MAF";"42.083999999999996";"hp";
"58282.4180136";"Average speed";"31.644192322127005";"km/h";
"58282.4180136";"Calculated instant fuel consumption";"15.819166806485748";"L/100km";
"58282.4180136";"Distance travelled";"1.6030791411388883";"km";
"58282.4180136";"Distance travelled (Today)";"2.8399039999999998";"km";
"58282.4180136";"Distance travelled (total)";"44.270224000000006";"km";
"58282.4180136";"Distance travelled (Week)";"35.204612999999995";"km";
"58282.4180136";"Vehicle acceleration";"0.06532921841642096";"g";
"58282.4180136";"Vehicle speed";"67";"km/h";
"58282.6316118";"Fuel/Air commanded equivalence ratio";"16.317626880000002";"";
"58282.7044271";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"58282.7044271";"Throttle position";"27.84313725490196";"%";
"58282.9416842";"Average fuel consumption";"6.871580461011405";"L/100km";
"58282.9416842";"Average fuel consumption (Today)";"8.646207759135521";"L/100km";
"58282.9416842";"Average fuel consumption (total)";"6.522381725468567";"L/100km";
"58282.9416842";"Average fuel consumption (Week)";"6.635883200874841";"L/100km";
"58282.9416842";"Average fuel consumption 10 sec";"6.355772576298329";"L/100km";
"58282.9416842";"Calculated instant fuel rate";"3.6477907056563903";"L/h";
"58282.9416842";"Fuel used";"0.11015687303704928";"L";
"58282.9416842";"Fuel used (Today)";"0.245544";"L";
"58282.9416842";"Fuel used (total)";"2.887473";"L";
"58282.9416842";"Fuel used (Week)";"2.336137";"L";
"58282.9416842";"Fuel used price";"0.1817588405111313";"€";
"58282.9416842";"Fuel used price (Today)";"0.40514759999999994";"€";
"58282.9416842";"Fuel used price (total)";"4.76433045";"€";
"58282.9416842";"Fuel used price (Week)";"3.8546260499999994";"€";
"58282.9416842";"Instant engine power (based on fuel consumption)";"14.27087914556953";"hp";
"58282.9416842";"MAF air flow rate";"12.07";"g/sec";
"58282.9416842";"Power from MAF";"14.484";"hp";
"58282.9812331";"Average speed";"31.759196010294925";"km/h";
"58282.9812331";"Calculated instant fuel consumption";"5.286653196603464";"L/100km";
"58282.9812331";"Distance travelled";"1.613873646805555";"km";
"58282.9812331";"Distance travelled (Today)";"2.850699";"km";
"58282.9812331";"Distance travelled (total)";"44.28101900000001";"km";
"58282.9812331";"Distance travelled (Week)";"35.215408";"km";
"58282.9812331";"Vehicle acceleration";"0.09323847034228451";"g";
"58282.9812331";"Vehicle speed";"69";"km/h";
"58283.0299176";"Fuel/Air commanded equivalence ratio";"14.63156736";"";
"58283.2857168";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"58283.2857168";"Throttle position";"21.176470588235293";"%";
"58283.3333788";"Average fuel consumption";"6.835750120478763";"L/100km";
"58283.3333788";"Average fuel consumption (Today)";"8.619184277259718";"L/100km";
"58283.3333788";"Average fuel consumption (total)";"6.521159777285159";"L/100km";
"58283.3333788";"Average fuel consumption (Week)";"6.634311889840947";"L/100km";
"58283.3333788";"Average fuel consumption 10 sec";"6.407655336569292";"L/100km";
"58283.3333788";"Calculated instant fuel rate";"1.5032238178442974";"L/h";
"58283.3333788";"Fuel used";"0.11032036975588573";"L";
"58283.3333788";"Fuel used (Today)";"0.245707";"L";
"58283.3333788";"Fuel used (total)";"2.8876359999999996";"L";
"58283.3333788";"Fuel used (Week)";"2.3362999999999996";"L";
"58283.3333788";"Fuel used price";"0.18202861009721144";"€";
"58283.3333788";"Fuel used price (Today)";"0.40541655";"€";
"58283.3333788";"Fuel used price (total)";"4.7645994";"€";
"58283.3333788";"Fuel used price (Week)";"3.8548949999999995";"€";
"58283.3333788";"Instant engine power (based on fuel consumption)";"5.880909066392675";"hp";
"58283.3333788";"MAF air flow rate";"4.46";"g/sec";
"58283.3333788";"Power from MAF";"5.351999999999999";"hp";
"58283.5490285";"Average speed";"31.871365828294852";"km/h";
"58283.5490285";"Calculated instant fuel consumption";"2.2106232615357317";"L/100km";
"58283.5490285";"Distance travelled";"1.624602008694444";"km";
"58283.5490285";"Distance travelled (Today)";"2.861427";"km";
"58283.5490285";"Distance travelled (total)";"44.29174700000001";"km";
"58283.5490285";"Distance travelled (Week)";"35.226136";"km";
"58283.5490285";"Vehicle speed";"68";"km/h";
"58283.5976908";"Fuel/Air commanded equivalence ratio";"14.63156736";"";
"58283.8925092";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"58283.8925092";"Throttle position";"75.29411764705883";"%";
"58283.9328216";"Average fuel consumption";"6.861462747524337";"L/100km";
"58283.9328216";"Average fuel consumption (Today)";"8.627094103746138";"L/100km";
"58283.9328216";"Average fuel consumption (total)";"6.52217895130666";"L/100km";
"58283.9328216";"Average fuel consumption (Week)";"6.63555889297651";"L/100km";
"58283.9328216";"Average fuel consumption 10 sec";"6.49248792821593";"L/100km";
"58283.9328216";"Calculated instant fuel rate";"6.91280728788936";"L/h";
"58283.9328216";"Fuel used";"0.11147146162210136";"L";
"58283.9328216";"Fuel used (Today)";"0.24685800000000002";"L";
"58283.9328216";"Fuel used (total)";"2.8887869999999998";"L";
"58283.9328216";"Fuel used (Week)";"2.3374509999999997";"L";
"58283.9328216";"Fuel used price";"0.18392791167646724";"€";
"58283.9328216";"Fuel used price (Today)";"0.40731569999999995";"€";
"58283.9328216";"Fuel used price (total)";"4.7664985500000006";"€";
"58283.9328216";"Fuel used price (Week)";"3.8567941499999994";"€";
