"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"25480.0573887";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"46.3559114";"15.157515";
"25480.0573887";"Throttle position";"20.392156862745097";"%";"46.3559114";"15.157515";
"25480.0945753";"Average fuel consumption (total)";"6.142128761385847";"L/100km";"46.3559114";"15.157515";
"25480.0945753";"Calculated instant fuel rate";"1.1553968094684541";"L/h";"46.3559114";"15.157515";
"25480.0945753";"Fuel used";"0.0006048169379913794";"L";"46.3559114";"15.157515";
"25480.0945753";"Fuel used (Today)";"0.000606";"L";"46.3559114";"15.157515";
"25480.0945753";"Fuel used (total)";"7.336566";"L";"46.3559114";"15.157515";
"25480.0945753";"Fuel used (Week)";"0.000606";"L";"46.3559114";"15.157515";
"25480.0945753";"Fuel used price";"0.000997947947685776";"€";"46.3559114";"15.157515";
"25480.0945753";"Fuel used price (Today)";"0.0009999";"€";"46.3559114";"15.157515";
"25480.0945753";"Fuel used price (total)";"12.105333899999998";"€";"46.3559114";"15.157515";
"25480.0945753";"Fuel used price (Week)";"0.0009999";"€";"46.3559114";"15.157515";
"25480.0945753";"Instant engine power (based on fuel consumption)";"4.5201409739690535";"hp";"46.3559114";"15.157515";
"25480.0945753";"MAF air flow rate";"3.43";"g/sec";"46.3559114";"15.157515";
"25480.0945753";"Power from MAF";"4.116";"hp";"46.3559114";"15.157515";
"25480.1420853";"Average speed";"0";"km/h";"46.3559114";"15.157515";
"25480.1420853";"Distance travelled";"0";"km";"46.3559114";"15.157515";
"25480.1420853";"Distance travelled (Today)";"0";"km";"46.3559114";"15.157515";
"25480.1420853";"Distance travelled (total)";"119.44663300000002";"km";"46.3559114";"15.157515";
"25480.1420853";"Distance travelled (Week)";"0";"km";"46.3559114";"15.157515";
"25480.1420853";"Vehicle acceleration";"0";"g";"46.3559114";"15.157515";
"25480.1420853";"Vehicle speed";"0";"km/h";"46.3559114";"15.157515";
"25480.1791622";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";"46.3559114";"15.157515";
"25480.2366743";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"46.3559114";"15.157515";
"25480.2366743";"Throttle position";"20.392156862745097";"%";"46.3559114";"15.157515";
"25480.285786";"Average fuel consumption (total)";"6.1421806674115285";"L/100km";"46.3559114";"15.157515";
"25480.285786";"Calculated instant fuel rate";"1.1621338171038387";"L/h";"46.3559114";"15.157515";
"25480.285786";"Fuel used";"0.000666539995596429";"L";"46.3559114";"15.157515";
"25480.285786";"Fuel used (Today)";"0.000668";"L";"46.3559114";"15.157515";
"25480.285786";"Fuel used (total)";"7.336628";"L";"46.3559114";"15.157515";
"25480.285786";"Fuel used (Week)";"0.000668";"L";"46.3559114";"15.157515";
"25480.285786";"Fuel used price";"0.0010997909927341078";"€";"46.3559114";"15.157515";
"25480.285786";"Fuel used price (Today)";"0.0011021999999999998";"€";"46.3559114";"15.157515";
"25480.285786";"Fuel used price (total)";"12.105436199999998";"€";"46.3559114";"15.157515";
"25480.285786";"Fuel used price (Week)";"0.0011021999999999998";"€";"46.3559114";"15.157515";
"25480.285786";"Instant engine power (based on fuel consumption)";"4.546497481105899";"hp";"46.3559114";"15.157515";
"25480.285786";"MAF air flow rate";"3.45";"g/sec";"46.3559114";"15.157515";
"25480.285786";"Power from MAF";"4.14";"hp";"46.3559114";"15.157515";
"25480.3228189";"Average speed";"0";"km/h";"46.3559114";"15.157515";
